Book,Chapter,Verse,Scripture
43,17,24,"Kodiabi'i, hora ino'avini vihi'iki adani oipohina. Onofiki ida kadania ohojana, oipohina vahojana jaboni bana kodiania, vanokija kaimoni ida ovagana, ojahana, odanona hiki. Hahavi amonahani viahania hora inakaidivaki i, oniani ida ovagana, ojahana, odanona hikia hora ino'avini hi'ia.<CM>"
43,17,25,"Kodiabi'i, ivani ija'ari nasohiva abono jahaki i. Ija'ari ira vanofiriki ni-ira avigaki, hovani ka'oa ira oogaki ho. Oipohina avigaki ida hora ikarona'avini."
43,17,26,"Va'ora oanigahi'aha kadahojai niha nininia, avigaja kaimoni ida hoariha-ra avanakaidivavini, hora inakaidivavini vani fori hini, vakadiania oakaramisija kaimoni — kidiabi'i-ra ni'aha ada Jesus.<CM>"
43,18,1,"<TS1>Gatha'iki ada Jesus<Ts><TS3><i>(Mateus 26.47-56; Marcos 14.43-52; Lucas 22.47-53)</i><Ts>Hari. Oniaroa, Deu-ra vara ni'avini naothinia ai vihi'aha adani Jesus, kidipohi khama. Ni-hojajanaki ada Judas Iscariotes vakadiania. Cedrom vaha pa'itxia avikafianiha, avigaimoripa'itxi'aha, ihi'ai avani amokhinini kania avikha'aha, oniaroa, vahoja'aha.<CM>"
43,18,2,Judas Iscariotea biogaki ida ihi'ai avani amokhinini kani Jesus kidipohi khama vajoronibakhiana ibavinia. Judas Iscariotes Jesu-ra arakhaki bana vahoariha vagathira kaimoni.<CM>
43,18,3,"Hari. Judas Iscariotes va'ora avikha'aha adani sorara kidiania ihi'ai avani amokhinini kania. Judeus kaija'ari vihiriha adani sorara Pilatos va'ora karona'iki. Judas Iscariotes va'ora avikhaha adani jaboni Deu-ra khai vani'avini kagorani avakadava'ava abono. Sasidotxi vavaka'da'diva, farisio khama va'ora vakaronaki adani gora avakadava'ava abono Judas Iscariote-ra vavaipohihavini. Vakasa'aiki adani Juda-ra vavaipohiha'iki, vakalamparinaki adani vahoariha, vahoariha avavikhaki ida nahina ha'diki ajava fori hiki."
43,18,4,"Jesua biogajoraki ida hahavi namithaki kaimoni kidiania. Oniania Jesus va'ora namaakari'aha adani vikhaki, va'ora nana'dohi'aha:<CM>—Hana hina mani hada avanako'dihara?<CL>"
43,18,6,"Jesus va'ora ni'aha: “Hovani oa ho”, oniaroa, avajo'ohami'aha, avaadarima'o'aha."
43,18,7,Jesus va'ora nana'dohi'ianaha:<CM>—Hana hina mani hada avanako'dihara?<CM>—Jesus mani hada anako'dira — vani'a'ianaha.<CL>
43,18,8,— A'onira onava'isohivini ohi'iki ho hovani oa ho. Hora avanako'dihahi; va'ora vava'aha bana hadani oipohina ai vihina — sorara-ra va'ora ni'aha.<CM>
43,18,9,"Hari. Jesua bini'ajora'iki ada Deus:<CM>—Kodiabi'i, hora ino'avini vihi'iki adani oipohina, va'ora oakadava'ara kaimoni. Ni-hoarana kodiania akamadaki — niha ada Jesus afojora. Jesus ipohina ai vihina-ra kanikhariavini hiki namithaja kaimoni ida Deu-ra nava'isohijoravini hi'iki. Oniaroa, va'ora vava'aha'aha adani Jesus ipohina ai vihina.<CM>"
43,18,10,"Oniaroa, kasa'aiki ada Simão Pedro. Biani'ihi ida tarasara fori hiki bavinia, binoba'aha ada sasidotxi vakadika'da'di kahonai abono. Biava'boarabakosi'ihi ida morobo ka'aniajani. Malco oniki ada honai abono."
43,18,11,Jesua bini'a'aha ada Pedro:<CM>—Hari'a nikia kabadani. Inaibavi oni kadasa'ai bavinia. Kodiabi'ia vara bivani'ajora'iki ida oimana-ra vana'banakarahovini niha hora vani'a'avini. Onofiki ida kodiabi'i athi namitha'ini kodiania.<CM>
43,18,12,"<TS1>Anás gorana avavikha'iki<Ts><TS2>ada Jesus<Ts>Hari. Oniaroa, sorara Jesu-ra vagathi'aha, vakadika'da'di khama. Deu-ra khai vani'avini kagorani avakadava'ava abono vihikia vaakodia'ihi ida Jesus sa'a-ra vakodabovini."
43,18,13,Anás gorana avavikha'imidiaha ada Jesus. Caifás kahadi ada Anás. Oniaro kari sasidotxi vakadika'da'di ada Caifás.
43,18,14,"Ovari va'ora nava'isohijora'iki adani judeus kaija'ari vanava'isohiva abono:<CI><PI>“Jahaki bana ida avakadimoni Jesus<CI><PI2>hoarana abinina,<CI><PI>vapohimajahahavirara<CI><PI2>kaimoni adani akadija'ari.”<CI><PI0>Ni'iki ada Caifás mahi 'bo'dakari afojora.<CM>"
43,18,15,"<TS1>Pedro Jesu-ra ogaravini-ra kahi'iki<Ts><TS3><i>(Mateus 26.58, 69-75; Marcos 14.54, 66-72; Lucas 22.54-62)</i><Ts>Hari. Oniaroa, sorara Jesu-ra vagathi'avini vanaothia vikasiaga'aha adani Simão Pedro, Jesus ipohina hoariha khama. Sasidotxi vakadika'da'di gorana kavasiribanini bodinia Jesu-ra avavikhajakosi'aha adani sorara. Gorana bodinia avavi'oi'aha. Sasidotxi vakadika'da'dia biogaki ada Jesus ipohina Jesua binofijahakiki, oniani ida gorana kavasiribanini bodinia o'oina vava'ahavini hija vakadiania.<CM>"
43,18,16,"Pedro vani ada baniniaja hojaroni'aha. Hari. Joionani'aha ada Pedro 'bamina, bikanikharia'ihi ida ima'inavi gora kavasiribanini kaathani-ra akadava'aki Pedro okhajakosira kaimoni. Biva'aha'aha ada Pedro o'oina."
43,18,17,"Pedro-ra nana'dohi'ihi ida ima'inavi bakatha kania hojaki:<CM>—Ivani hi'ada makhira ipohina mani i jaboni?<CM>—Iniani, ipohina ohirihi — niha ada Pedro korijanahia.<CM>"
43,18,18,"Hari. Pahisiriki ida joma. Gora avakadava'ava abono, honai abono vihiki khama avakanaha'di'ihi ida siho gora kavasiribanini bodinia. Siho ka'dihani kania vaabono vanaragivini vakavaroiribani'ihi. Okhamiha ada Pedro vakadiania abono-ra naragihavini jaboni.<CM>"
43,18,19,"<TS1>Sasidotxi vakadika'da'dia binana'dohiki ada Jesus<Ts><TS3><i>(Mateus 26.57-68; Marcos 14.53-65; Lucas 22.54, 66-71)</i><Ts>Hari. Oniaroa, sasidotxi vakadika'da'di kania sorara Jesu-ra avavikha'aha. Sasidotxi vakadika'da'di, Anás onikia binana'dohi'aha ada Jesus:<CM>—Hana vihina mani adani ira vavaipohihabakhiara? Nahina nimania ida kada'ojomo'ihi athini vara va'ora ini'abakhiavini hi'iki adani ija'ari kadania vajoroniki?<CL>"
43,18,20,"Jesua bigathani'ihi ida kidina'dohi:<CM>—Ni-ija'ari-ra ahojaia vara oni'arihi. Ija'ari hahavia vakamithavini vanofihi; vakamithamanihi. Ija'aria vavajoroniki ibavinia va'ora oka'ojomo'iki adani. Deu-ra vara ani'avini kagorani bodinia, Deu-ra khai ani'avini kagorani kavasiribanini bodinia jaboni va'ora oaka'ojomo'ionibakhiaki adani. Ni-ahojaia vara ovani'aki."
43,18,21,"Ni-asohiki ida gatha'iki-ra inana'dohivini kidibadani, athi hikia. Va'ora nana'dohi bana adani oathi-ra vakamithabakhiaki. Va'ora nana'dohivinihi bana ida kodivarani nahina nini va'ora onava'isohivini hi'iki. Avigaki ida kodivarani.<CM>"
43,18,22,"Vara nina naothinia ada Jesus, gora akadava'ava abonoa bikapatahi ida Jesus nokho, bini'a'aha:<CM>—Ni-nikia igathanivini asohiki ida sasidotxi vakadika'da'di athi.<CL>"
43,18,23,Jesua bini'aha:<CM>—Asohirihi ida kodivarani; inanamitha bana ida nahina asohiriki kodivarani hiki. Asohihi ida kodivarani; ni-asohipa'itxiki ida onokho-ra ikapatavini — niha ada Jesus.<CM>
43,18,24,"Oniaroa, Anás va'ora honariaha adani gora avakadava'ava abono:<CM>—Avisa o Jesus sasidotxi vakadika'da'di hoariha, Caifás oniki kania — va'ora ni'aha. Sa'a kodabohani kaba'i Caifá bivahojaki ibavi kania avisa'aha.<CM>"
43,18,25,<TS1>Pedro Jesu-ra ogaravini-ra kahi'ianaki<Ts><TS3><i>(Mateus 26.71-75; Marcos 14.69-72; Lucas 22.58-62)</i><Ts>Hari. Asia mani hojaha ada Pedro abono-ra naragikosoavini. Vahoariha vani'aha:<CM>—Ivani jaboni hi'ada makhira ipohina mani i?<CM>Pedroa bini'aha korijanahia:<CM>—Iniani. Hi'ada makhira ipohina ohirihi.<CM>
43,18,26,"Oniaroa, honai abono hoariha Pedro-ra nana'dohivini hiki Jesus ipohina hina. Honai abono Pedroa morobo biava'boarabakosiki kaija'ari ada Pedro-ra nana'dohira:<CM>—Ira onokiria koda ihi'ai avani amokhinini kania kidiania?<CL>"
43,18,27,"Pedroa bini'a'ianaha:<CM>—Iniani. Ni-hora inokirihi — ni'ianaha. Oniaroa, jorakia ahia'aha ada arakava.<CM>"
43,18,28,"<TS1>Pilatos kania avisa'aha<Ts><TS2>ada Jesus<Ts><TS3><i>(Mateus 27.1-2, 11-14; Marcos 15.1-5; Lucas 23.1-5)</i><Ts>Hari. Avagarini vani Caifás gorana Jesu-ra vava'ajihi'aha. Arabo kaka'da'dini gorana karahoa avisa'aha ada Jesus. Judeus kaija'ari vanava'isohiva abonoa ni-vanofiki ida avikhajakosina. Vaabono vakani'akhama'aha:<CM>—Ni-jahaki hida akadija'ari hiriki gorania aokhajakosina Páscoa kaihinikani amonahani kamahini. Ao'oihi. Ni-Deus viaha ajahaki. Ni-jahaki jaboni ida ihinika ko'baini-ra arihavini — vakhani'aha. Nimania hida vakadikaaji, oniani ida gora banininija va'ora nahojaja.<CM>"
43,18,29,"Oniaroa, gorana khaonani'aha ada Pilatos vakadiania, va'ora nana'dohi'aha:<CM>—Nahina mani ida makhira kabadani asohirini-ra avakahivini hija?<CM>"
43,18,30,Vani'aha ada Pilatos:<CM>—Jahari kabadania kabadanirara vaha; ni-kadania arakhaki vaha ada Jesus.<CL>
43,18,31,"Pilatos ni-va'ora nasohivini va'ora nofiki adani judeus kaija'ari, oniani ida va'ora ni'avini hija:<CM>—A'onivani avavikha'a o makhira avakadija'ari nasohiva abono vakadiania. Avakadija'ari kava'isohihi jiriki-ra naabariha; a'onivani vavahonariahi kidibadani asohiriki abosinia.<CM>Pilato-ra vani'aha adani judeus kaija'ari vanava'isohiva abono:<CM>—Anofiki ada Jesus abinina. Ivani Roma sidaji kaija'arini i. Ivani, kadaija'ari khama ni-va'ora vava'ahaki adani akadija'ari vanasohiva abono ija'ari abinini-ra vavahonariahivini kidibadani asohiriki abosini hini, oniani ida Jesus abinina-ra ivahonariahivini anofivini hija — Pilato-ra vani'a'aha.<CM>"
43,18,32,Hari. Jesus abono-ra vara vani'ajoravini hiki abinina niha ninini. Judeus kaija'ari vakadihojai hirihi ida ija'ari abinini-ra vavahonariahivini ava akasanakhamakia aka'itapoamisahanana. Roma sidaji kaija'arini vakadihojai hiki ida. Pilatos Jesus abinina-ra vahonariahivini mani ida bana Jesus vara abono-ra vani'avini hiki-ra nanamithaja bana.<CM>
43,18,33,"Ajoijakosi'ianaha ada Pilatos, va'ora honariaha adani Jesu-ra avakadava'aki Jesu-ra vavikhavini kidiania. Vavikha'aha ada Jesus, Pilatoa binana'dohi'aha:<CM>—Judeus kaija'ari vakadika'da'di mani i?<CL>"
43,18,34,Jesua bigathanihi ida kidina'dohi:<CM>—Iva'ini bodini vania khaja hida kadana'dohi? Vahoariha vara hora vavani'amani'ia kadania?<CL>
43,18,37,"Pilatoa binana'dohi'ianaha:<CM>—Arabo kaka'da'dini mani i?<CM>Pilato-ra ni'aha:<CM>—Ha'a, ivani ka'da'di ohina-ra ikahija. Ija'ari vakadiania okha'ina o'bana'iki ho. Hora rakhaki ija'ari vakadiania varani ka'oa hinia okavaranija kaimoni. Athi ka'oa-ra vavajahakia vanaabaki jaboni hida oathi.<CL>"
43,18,38,"— Nahina nimania ida varani ka'oa hini? — niha ada Pilatos. Ni-binokhaki Jesua bigathanivini.<CM>Oniaroa, ajoionani'ianaha ada Pilatos ija'ari vakadiania, va'ora ni'a'aha:<CM>—Okava'ibodivarani'iki ida badani asohiriki-ra bada ni'aravini, oniani ida abinina ovahonariahiravini hija."
43,18,39,"Páscoa kaihinikani kamahini oarakhaki avakadiania ada makhira hoarana gathaki, aihotara kaimoni. Nimania hida kodihojai. Hana hina-ra avanofihi oarakhaonanivini avakadimoni, ajihira kaimoni? Avanofimanira ada avakadija'ari vaka'da'diva-ra oarakhavini Jesus oniki?<CL>"
43,18,40,Vabodi'barahana Pilatos athi-ra vagathani'aha:<CM>—Iniani. Anofiriha ada. Anofiki ada Barrabás aihotana — vakhaniha. Daji anahoroava abono ada Barrabás.<CM>
43,19,1,"<TS1>Pilatoa bivahonariahi'iki ada Jesus abini'ina<Ts><TS3><i>(Mateus 27.15-31; Marcos 15.6-20; Lucas 23.13-25)</i><Ts>Oniaroa, Pilatoa bivahonariahiha ada Jesus dafi hi'ina."
43,19,2,"Sorara avavikha'aha ada Jesus. Vakanamonaha'ihi ida kajamari ahoi jarokia, ka'da'dia vakanaibavi'ihi. Jesu-ra avanaragarahivini hi'ihi ida makari nadaraki. Hari. Arabo kaka'da'dini kahojai ida kajamari kakaidivaki, makari nadaraki hiki-ra kaimahavini. Ija'ari vaka'da'diva hina vakajari'davini mani ida Jesu-ra avigarahavini hija.<CM>"
43,19,3,"Hari. Jesu-ra vanamaakaribakhiaha, vakapatabakhiavini vani'aha:<CM>—Ivani judeus kaija'ari vakadika'da'di i. Jahaki ida va'ora ivaka'da'divini — Jesu-ra avigarahavini vani'abakhiaha.<CM>"
43,19,4,"Hari. Gorana joionani'ianaha ada Pilatos, va'ora ni'aha adani ija'ari vajoroniki:<CM>—Mitha vani'a! Ovahonariahiki bana ada Jesus khaonanina avarigaja kaimoni ida Jahari kabadani-ra bada ni'aravini. Ni-nahina kaimoni abinina ovahonariahiki — Pilatos va'ora ni'a'ianaha.<CM>"
43,19,5,"Khaonani'aha ada Jesus. Asia mani biaka'da'dihahi ida kajamari kajaroki, bikaimahaki ida makari nadaraki. Pilatos va'ora ni'aha:<CM>—Vada vani'a o hi'o makhira.<CM>"
43,19,6,"Sasidotxi vavaka'da'diva vanoki'aha ada Jesus, vabodi'bara'aha:<CM>—Ivahonariahi ava akasanakhamakia aka'itapoamisahana'ina — athii 'barakia vani'abakhiaha ada Pilatos. Vabodi'barahaki jaboni adani ija'ari Deu-ra khai vani'avini kagorani-ra avakadava'aki.<CM>—Jahaki oni abinina ava akasanakhamakia — vakhani'aha.<CM>Pilatos va'ora ni'a'ianaha:<CM>—A'onivani avavikha'a bana mahija avanaabinivini. Ni-okaragaki ida badani asohiriki bada bini'aki. Ni-onofiki ida abinina ovahonariahivini.<CM>"
43,19,7,Vajoronikia vagathani'ihi ida athi:<CM>—Deus kaisai hina-ra kahiki ada. Jahariki ida athii nikia kavaranina. Akadija'ari avikhananavaki kava'isohihi jiriki kapapirani haria honariavini hiki ida ija'ari nikia kavaraniki-ra anaabinivini. Kidivarani jahariki abosini ida abinini — vakhaniha.<CM>
43,19,8,"Hari. Pilatoa bikamitha'ihi ida Deus kaisai hina vakahivini, ofinikaraho'aha."
43,19,9,"Gorana ajoijakosi'ianaha, Jesu-ra nana'dohi'ianaha:<CM>—Hana hini ibavi kaija'arini mani i?<CM>Ni-Jesua bigathani'iki ida kidina'dohi."
43,19,10,Pilatoa bini'a'aha:<CM>—Nahina mani ida oathi-ra ikavisohavini hija? Hari'a bana iakava'i'birini'a ida ira onava'isohivini hiki. I'ajihini-ra ovahonariahivini-ra onofihi; ovahonariahihi. Iabinini-ra ovahonariahivini-ra onofihi; ovahonariahihi. Nahina-ra onofihi; okaabokahi.<CM>
43,19,11,Jesua bini'aha:<CM>—Deua biva'ahahi ida oabinina-ra ivahonariahivini; ikaabokahi. Biva'aharihi; ni-ikaabokaki ida oabinina-ra ivahonariahivini. Oabinina-ra ivahonariahihi; Jahari kabadania ikabadaniki bana i Deus viaha. Jahari kabadani arafiakia kabadani'iki ada makhira hora arakha'iki kadania.<CM>
43,19,12,"Pilatoa bikamitha'ihi ida Jesua vara bini'avini hi'iki, oniania binofihi ida Jesu-ra anaihotavini. Pilatos va'ora ni'aha adani vaipohiki vajoroniki:<CM>—Jakaho oanaihotava ada Jesus.<CM>Vabodi'bara'ianaha, vagathani'ihi ida Pilatos athi:<CM>—Arabo kaka'da'dini hina-ra kahi'badaraki ada Jesus. Binofiki ida César kaarabo-ra saarivini. Arabo ipohiki kaka'da'dini César onikia bikaihamahiki bana ada nofina hiriki. César Jesus ka'da'di hina-ra kahivini-ra kamithaki bana, bikaihamahiha. Jesu-ra ianaihotavini varani hini-ra kamithaha; ira kaihamahiha jaboni — vakhaniha.<CM>"
43,19,13,"Pilatoa mitha bini'a'ihi ida vakadibodi'barahi, biavikhaonani'aha ada Jesus vakadiania. Oniaja hojaki ida ija'ari nasohiva abono kavithi ibavini ija'ari kaadahai ibavini ja'di sohiriama'oki namani. Ibavi onini hebreu athinia Gabatá. Hari. Ija'ari nasohiva abono kavithi ibavinia vithirari'aha ada Pilatos."
43,19,14,"Páscoa kaihinikani amonahani kama'dani viahania safini sohirarina amaakarina, Pilatos va'ora ni'aha adani judeus kaija'ari:<CM>—Vada vani'a o hi'o avakadika'da'di!<CM>"
43,19,15,"Vabodi'bara'ianaha:<CM>—Ivahonariahi ava akasanakhamakia abinina! — vakhaniha afoha'oadaha.<CM>Pilatos va'ora nana'dohi'aha:<CM>—Avanofimanija ida avakadika'da'di abinina-ra ovahonariahivini ava akasanakhamakia aka'itapoamisahanana?<CM>Sasidotxi vavaka'da'diva vagathani'ihi ida kidina'dohi:<CM>—Akadika'da'di ka'oa ada arabo ipohiki kaka'da'dini, César oniki.<CM>"
43,19,16,"Oniaroa, Pilatoa biarakha'aha ada Jesus sorara vakadiania. Vagathaniha, avavikha'aha.<CM>"
43,19,17,"<TS1>Ava akasanakhamakia Jesu-ra avaka'itapoamisahanaki adani sorara<Ts><TS3><i>(Mateus 27.32-44; Marcos 15.21-32; Lucas 23.26-43)</i><Ts>Hari. Oniaroa, sidajia avavikhaonani'aha. Jesua biakaiba'i'ihi ida ava akasanakhamaki, avakhano'aha ka'da'di kajaroni kaibavinia ibavi onikia. Ibavi onini hebreu athini “Gólgota”.<CM>"
43,19,18,"Avakhano'aha, Jesu-ra avaka'itapoamisahana'aha ava akasanakhamakia, varagaamanani'ihi ida ava. Va'ora avaka'itapoamisahana'aha adani makhira vi'bamiki jaboni. Hoarana Jesus pitana ka'aniajania, hoariha Jesus pitana kajasonija.<CM> Pilatoa binajiri'ihi ida athi tábua kapa'itxi kanamania, va'ora honariaha adani sorara:<CM>—Jesus ka'da'di kanamania avakaka'itapoamisi'a hida taoba — niha. Ija'ari athini ahoarabakosikia jiriki ida Jesus ka'da'di kanamania hojaki jirihi athini. Hebreu athini, Roma sidaji kaija'arini athini, grego athini hiki ida jirini.<CM>Pilatos athi jiriki ida:<CI><PI>“Judeus kaija'ari vakadika'da'di hada Jesus.<CI>Nazaré sidaji kaija'arini hada.”<CI><PI0>Nihi ida Pilatos athi jiriki.<CM> Hari. Ija'ari vaipohikia vada vani'a'ihi ida jirihi. Jerusalém sidaji baninini maakarini ida ibavi Jesu-ra avaka'itapoamisahanavini hi'iki ibavini, oniani ida ija'ari vaipohiki jirihi-ra vanokivini hija.<CM> Series([], ) Hari. Sasidotxi vavaka'da'diva vani'a'aha ada Pilatos:<CM>—Hari'a inajiri: “Judeus kaija'ari vakadika'da'di hada.” Ianaabosi bana ida iathini inajiri'iki. Inajiri bana: “Judeus kaija'ari vakadika'da'di hina-ra kahiki hada makhira.” — Pilato-ra vani'aha. Pilatos va'ora ni'a'aha:<CM>—Iniani. Onajiri'iki ida, jakaho hoja'ava ida onajiri'iki.<CM> Oniaroa, Jesu-ra avaka'itapoamisahanavini naothinia adani sorara, vaabono vakaanihanana'aha Jesus kamakari hoarahanana. Avako'bamahakhamaki adani sorara. Aaniki ida Jesus kamakari hoariha amonahani rokhojahariki."
43,19,24,"Vaabono vakani'akhama'aha adani sorara:<CM>—Hari'a ana'birava hida kidimakari. Anavararava hida ja'di pitahani ako'bamahakhamaki hoarani jiriki, aogaja kaimoni ida makaria gahinaki kaimoni — vakhani'aha.<CM>Hari. Deus athi kapapirania hoja'bo'daki ida athii jiriki:<CI><PI>“Vaabono vakaanihanana'iki<CI><PI2>adani kodimakaria,<CI><PI>vanavarara'iki ida ja'di<CI><PI2>pitahani jiriki<CI>ogavahaja kaimoni ida kodimakari rokhojaharikia gahina'iki.”<CI><PI0>Nimania ida athii Deus athi kapapirania hojajora'iki. Sorara vanavarara'iki ida ja'di, namitha'iki ida Deua bivava'isohihijora'iki vakadiania.<CM>"
43,19,25,"Oniaroa, ava akasanakhamakia Jesus maakarina vahoja'aha adani Jesus kaamia, kidi'aaso, Clopas kagamo Maria oniki, Maria Madalena vihiki."
43,19,26,"Jesua binokirari'ihi ida kidiamia, binoki'aha jaboni ada ipohina hoariha binofijahakiki Jesus kaamia 'dihania hojana. Jesua bini'a'ihi ida kidiamia:<CM>—Hi'o kadaisai o.<CL>"
43,19,27,"Kidiamia-ra vara ni'avini naothinia bini'a'aha ada ipohina:<CM>—Hi'oni kadamia oni.<CM>Jesua binofiki ida kidiamia Joãoa bikahinanikavini, kidiamia ka'oa-ra kahinanikaki fori binihavini, oniani ida kidisaia binaonivini hija. Oniaroa, Jesus ipohina biavikha'ihi ida Jesus kaamia gorana bikahinanikaja kaimoni.<CM>"
43,19,28,"<TS1>Abini'iki ada Jesus<Ts><TS3><i>(Mateus 27.45-56; Marcos 15.33-41; Lucas 23.44-49)</i><Ts>Hari. Jesua bioga'iki ida kidibadani hahavi-ra ananokhomi'avini. Namithaki kaimoni hida kanabidi akaaforani kavaranihi Deus athi kapapirania hoja'bo'da'iki, Jesua bini'a'iki:<CM>—Okanabidi akaafora'iki ho.<CM>"
43,19,29,"Maakarina kahojaki ida vao vinho kaidivariki kadaiki. Jesus athi-ra kamithakia bianathoranihi ida masana bono ara'okhoki fori hiki vinho kaidivarikia, hisopo avani nokhonia binaibavihi, biarakasihi Jesus bodia."
43,19,30,"Jesua binadomidomivini naothinia nihaha:<CM>—Anokhomi'iki hida kodibadani.<CM>Vara nina naothinia hasi khanirari'ihi ida ka'da'di, abini'aha.<CM>"
43,19,31,"<TS1>Sorara bisaka'iki ida<Ts><TS2>Jesus aba'ona<Ts>Hari. Oniaroa, Pilatos kania avikha'aha adani judeus kaija'ari vanava'isohiva abono, vani'aha ada Pilatos:<CM>—Va'ora anofiki adani makhira avaka'itapoamisahanaki ava akasanakhamaki kania vaaniana akadi'akoiri kamahini viahania. Va'ora honaria bana adani sorara, hi'adani ava akasanakhamaki kania vahojaki vaavana-ra vi'danira kaimoni, vaabinijorakira kaimoni. Vaabinina naothinia vaba'ona aniani ivahonariahi bana — Pilato-ra vakanikhariaha adani ija'ari vanava'isohiva abono. Hari. Vakadi'akoiri kamahini kama'dani amaakarini mani ida Pilato-ra vakanikhariavini hija vaba'ona aniani. Páscoa kaihinikani kamahini amonahani mani ida vakadi'akoiri kamahini nakarahoni hija.<CM>"
43,19,32,"Hari. Oniaroa, Pilatos va'ora honaria'aha adani sorara ava akasanakhamaki kania avikhana. Vi'dani'imidiahi ida makhira Jesus 'dihana hojaki avana afo'bamakhama. Naothinia, vi'dani'ianahi ida makhira hoariha avana."
43,19,33,"Jesu-ra vanamaakariha, abini'ina vanokiha, oniani ida Jesus avana-ra vi'daniravini hija."
43,19,34,"Sorara hoarana bisaka'ihi ida Jesus jarari kidisa'aia. Khaonanijoraki'ihi ida amana, paha hiki.<CM> Hi'ada ipohina Jesus abinina-ra noki'ikia vara bivani'a'iki jaboni ida niha nini'ina abini'ina, avakajari'daria kaimoni. Ka'oa hiki hida kidivarani. Ovaria biogaki ida varani ka'oa hini. Namitha'iki ida Jesus kania Deus athi kapapirania bivava'isohihijora'iki:<CI><PI>“Ni-a'daniki bana ida jarona hoarani.”<CL> Athii hoariha bivava'isohihijora'iki:<CI><PI>“Ija'aria vada vani'aki ada makhira sakahi hi'ina.”<CM> Series([], )"
